Year,Make,Model,"Model Series","Exterior Color","Interior Color",Grade,Vda,Mileage,"Buy Now Price",VIN,"Due Location Name",City,State,Zip
2019,GMC,"YUKON XL",SLT,BLA,BLA,,2746.25,20444,45400.00,1GKS2GKC7KR181507,"MATTAPAN AUTO SVC",,,02122
2019,GMC,"YUKON XL",SLT,WHI,BLA,,898.19,33254,42300.00,1GKS2GKC9KR163848,"GRAND RAPIDS AP","Grand Rapids",MI,49512
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,28788,44000.00,1GKS2GKCXKR171473,"CHANDLER  AZ",Chandler,AZ,85225
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,44927,39600.00,1GKS2GKC8KR167003,"RHP AP DENVER",Denver,CO,80249
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,39505,40800.00,1GKS2GKCXKR169352,"WESTMINSTER HLE",Westminster,MD,21157
2019,GMC,"YUKON XL",SLT,GRA,BLA,,0.00,29443,43200.00,1GKS2GKCXKR184790,"ST LOUIS LAMBERT INT",Evansville,IN,47725
2019,GMC,"YUKON XL",SLT,WHI,BLA,,1731.12,44289,39700.00,1GKS2GKC9KR185719,DEDHAM,Dedham,MA,02026
2019,GMC,"YUKON XL",SLT,RED,BLA,,0.00,39839,41000.00,1GKS2GKC1KR168025,"MARINA BEACH MARRIOT","Marina Del Rey",CA,90292
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,21462,45200.00,1GKS2GKC9KR183808,"DENVER INT'L A P",Denver,CO,80249
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,36014,41700.00,1GKS2GKC5KR183806,"MIAMI AP",,,33142
2019,GMC,"YUKON XL",SLT,WHI,BLA,,6878.49,38856,41000.00,1GKS2GKC9KR182111,"ALEXANDRIA HLE",Alexandria,LA,71301
2019,GMC,"YUKON XL",SLT,WHI,BLA,"3.7                 ",0.00,42662,40100.00,1GKS2GKC1KR166520,"AUCTION Manheim Southern California",Fontana,CA,92337
2019,GMC,"YUKON XL",SLT,WHI,BLA,,2973.81,29172,43300.00,1GKS2GKC9KR181475,"GULFPORT HLE",Gulfport,MS,39503
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,37012,41400.00,1GKS2GKCXKR185678,"OAKLAND CA  OAKLAND","Oakland Ap",CA,94621
2019,GMC,"YUKON XL",SLT,SIL,BLA,,0.00,40408,40600.00,1GKS2GKC9KR170833,"SAN FRAN INT'L AP","San Francisco Ap",CA,94128
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,42052,40200.00,1GKS2GKC1KR162273,"RHP ORLANDO",Orlando,FL,32812
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,39385,40900.00,1GKS2GKC9KR170721,"KANSAS CITY KS  INTE","Kansas City",MO,64153
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,28018,43600.00,1GKS2GKC8KR184836,"DENVER INT'L A P",Denver,CO,80249
2019,GMC,"YUKON XL",SLT,WHI,BLA,,2200.26,32534,42500.00,1GKS2GKC9KR166118,"ZR PHILADELPHIA AP","Philadelphia Ap",PA,19153
2019,GMC,"YUKON XL",SLT,WHI,BLA,,248.40,42877,40000.00,1GKS2GKC0KR185690,"RHP PORT NEWARK FOUNDRY LOT",Newark,NJ,07105
2019,GMC,"YUKON XL",SLT,SIL,BLA,,1620.36,32600,42500.00,1GKS2GKC9KR165826,"BURLINGTON AP",Boston,MA,02128
2019,GMC,"YUKON XL",SLT,BLA,BLA,,0.00,22228,45000.00,1GKS2GKC5KR185104,"DENVER INT'L A P",Denver,CO,80249
2019,GMC,"YUKON XL",SLT,GRA,BLA,,0.00,31396,42800.00,1GKS2GKC9KR163879,"PARKERSBURG DOWNTOWN",Parkersburg,WV,26101
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,40972,40500.00,1GKS2GKC0KR168985,"ZT FT LAUDERDALE",,,33004
2019,GMC,"YUKON XL",SLT,WHI,BLA,,120.00,24095,44500.00,1GKS2GKC9KR163011,"ZR MIAMI FLORIDA","Miami Ap",FL,33142
2019,GMC,"YUKON XL",SLT,BLA,BLA,,0.00,28661,43400.00,1GKS2GKC8KR162884,"FT. MYERS SOUTH","Fort Myers",FL,33907
2019,GMC,"YUKON XL",SLT,BLA,BLA,"2.8                 ",1614.66,41990,38500.00,1GKS2GKC9KR162800,"AUCTION Manheim Southern California",Fontana,CA,92337
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,45556,39400.00,1GKS2GKC0KR159316,"RHP Westchester","White Plains",NY,10604
2019,GMC,"YUKON XL",SLT,BLA,BLA,,809.50,41138,40400.00,1GKS2GKC9KR160481,"ZT LOS ANGELES","Los Angeles Ap",CA,90045
2019,GMC,"YUKON XL",SLT,WHI,BLA,,3802.07,11440,47600.00,1GKS2GKC6KR162706,"MONTROSE A P",Montrose,CO,81401
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,24702,44400.00,1GKS2GKC7KR185623,"RENO TAHOE AP","Reno Ap",NV,89502
2019,GMC,"YUKON XL",SLT,BLA,BLA,,501.15,38075,41200.00,1GKS2GKC3KR161383,"ZT MANCHESTER AP",,,03103
2019,GMC,"YUKON XL",SLT,SIL,BLA,,0.00,32518,42500.00,1GKS2GKC7KR185797,"NAPLES SEAGATE",Naples,FL,34103
2019,GMC,"YUKON XL",SLT,WHI,BLA,,5513.23,36988,41400.00,1GKS2GKC5KR171090,"MIAMI AP",Hialeah,FL,33012
2019,GMC,"YUKON XL",SLT,GRA,BLA,,0.00,35745,41700.00,1GKS2GKC7KR186044,"PINEY GROVE HLE",Columbia,SC,29212
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,40800,40500.00,1GKS2GKC2KR170124,"AUCTION Manheim Houston",Houston,TX,77041
2019,GMC,"YUKON XL",SLT,WHI,BLA,,898.78,28016,43600.00,1GKS2GKC7KR189395,"CLEARWATER BEACH RAD",Clearwater,FL,33765
2019,GMC,"YUKON XL",SLT,WHI,BLA,,2538.81,29740,43200.00,1GKS2GKC6KR159479,"LAKELAND AIR SERVICE",Lakeland,FL,33811
2019,GMC,"YUKON XL",SLT,BLA,BLA,,593.70,25570,44200.00,1GKS2GKC7KR192801,"DENVER INT'L A P",Denver,CO,80249
2019,GMC,"YUKON XL",SLT,GRA,BLA,"4.1                 ",0.00,40298,40600.00,1GKS2GKC2KR163416,"AUCTION Manheim New England","North Dighton",MA,02764
2019,GMC,"YUKON XL",SLT,SIL,BLA,,0.00,40235,40700.00,1GKS2GKC7KR233007,"HLE - KNOXVILLE  TN",Knoxville,TN,37922
2019,GMC,"YUKON XL",SLT,SIL,BLA,,0.00,29974,43300.00,1GKS2GKC5KR161658,"NORTH KINGSTOWN  RI","North Kingstown",RI,02852
2019,GMC,"YUKON XL",SLT,SIL,BLA,,0.00,36899,41500.00,1GKS2GKC8KR164571,"ZR TAMPA AP",,,33607
2019,GMC,"YUKON XL",SLT,WHI,BLA,,956.55,39213,40900.00,1GKS2GKC2KR162993,"RHP PORT NEWARK FOUNDRY LOT",Newark,NJ,07105
2019,GMC,"YUKON XL",SLT,GRA,BLA,,318.60,36532,41500.00,1GKS2GKC8KR172850,"SOUTH BEND REGIONAL","South Bend",IN,46628
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,43438,40100.00,1GKS2GKC9KR162358,"ROCHESTER INT'L AIRP",Rochester,NY,14624
2019,GMC,"YUKON XL",SLT,WHI,BLA,,1858.10,40246,40600.00,1GKS2GKC8KR174615,"MIAMI AP","Miami Ap",FL,33142
2019,GMC,"YUKON XL",SLT,WHI,BLA,,1086.26,42120,40200.00,1GKS2GKC5KR163846,"RHP PORT NEWARK FOUNDRY LOT",Newark,NJ,07105
2019,GMC,"YUKON XL",SLT,WHI,BLA,,4759.66,39652,40800.00,1GKS2GKC8KR175182,"ORLANDO AP",Orlando,FL,32812
2019,GMC,"YUKON XL",SLT,WHI,BLA,,908.18,38427,41100.00,1GKS2GKC3KR185716,"MEMPHIS INTL AIRPORT",Memphis,TN,38116
2019,GMC,"YUKON XL",SLT,BLA,BLA,,0.00,55316,44100.00,1GKS2GKC8KR175456,"ENGLEWOOD HLE",Sarasota,FL,34243
2019,GMC,"YUKON XL",SLT,WHI,BLA,,545.90,42404,40100.00,1GKS2GKC3KR162436,"RHP AP MIAMI",Miami,FL,33142
2019,GMC,"YUKON XL",SLT,WHI,BLA,,1238.67,29827,43100.00,1GKS2GKC9KR160836,"ZR GRAND JUNCTION AP","Denver Ap",CO,80249
2019,GMC,"YUKON XL",SLT,BLA,BLA,,0.00,28688,43400.00,1GKS2GKC3KR234509,"SOUTHEAST TX REGIONA","Kansas City",MO,64153
2019,GMC,"YUKON XL",SLT,BLA,BLA,,0.00,39210,40900.00,1GKS2GKC9KR161209,"ASPEN-SARDY FIELD AP",Aspen,CO,81611
2019,GMC,"YUKON XL",SLT,WHI,BLA,,4066.04,38891,41000.00,1GKS2GKC2KR178630,"L.A.INTL A P","Los Angeles",CA,90028
2019,GMC,"YUKON XL",SLT,WHI,BLA,,1914.83,46430,39200.00,1GKS2GKC9KR161310,"RHP AP PALM SPRINGS","Palm Springs",CA,92262
2019,GMC,"YUKON XL",SLT,RED,BLA,,3208.42,27030,44100.00,1GKS2GKC4KR160775,"MIRACLE STRIP AVIATI",Destin,FL,32541
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,39451,40900.00,1GKS2GKC9KR162103,"AUCTION Manheim New England","North Dighton",MA,02764
2019,GMC,"YUKON XL",SLT,WHI,BLA,"4.8                 ",0.00,39909,40700.00,1GKS2GKC2KR165991,"AUCTION Manheim New England","North Dighton",MA,02764
2019,GMC,"YUKON XL",SLT,WHI,BLA,,667.94,25780,44100.00,1GKS2GKC9KR167396,"CHARLESTON-YEAGER AP","South Charleston",WV,25309
2019,GMC,"YUKON XL",SLT,BLA,BLA,,0.00,34049,42100.00,1GKS2GKC5KR163717,HENRIETTA,Rochester,NY,14624
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,20447,45400.00,1GKS2GKC9KR170332,DESTIN,Destin,FL,32541
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,39361,40900.00,1GKS2GKC2KR164324,"SAVANNAH AP",Savannah,GA,31408
2019,GMC,"YUKON XL",SLT,BLA,BLA,,0.00,27911,43600.00,1GKS2GKCXKR182098,,Beaumont,TX,77706
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,25211,44300.00,1GKS2GKC9KR185901,"DENVER INT'L A P",Denver,CO,80249
2019,GMC,"YUKON XL",SLT,WHI,BLA,,380.10,27784,43600.00,1GKS2GKCXKR185549,"BROOKSVILLE HLE",Brooksville,FL,34601
2019,GMC,"YUKON XL",SLT,BLA,BLA,,5284.72,38004,41200.00,1GKS2GKC1KR159373,"ZR PHILADELPHIA AP","Philadelphia Ap",PA,19153
2019,GMC,"YUKON XL",SLT,BLA,BLA,,0.00,40440,40600.00,1GKS2GKC8KR168118,"ZR LAS VEGAS AP","Las Vegas Ap",NV,89119
2019,GMC,"YUKON XL",SLT,BLA,BLA,,1503.57,19993,45600.00,1GKS2GKC9KR232263,"DENVER INT'L A P",Denver,CO,80249
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,29075,43300.00,1GKS2GKC8KR164375,"CHARLESTON SC  CHARL",Charleston,SC,29418
2019,GMC,"YUKON XL",SLT,WHI,BLA,,2308.52,37750,41200.00,1GKS2GKC1KR171703,"WEST PALM AP","West Palm Beach",FL,33406
2019,GMC,"YUKON XL",SLT,BLA,BLA,,0.00,27321,43700.00,1GKS2GKC8KR164358,"SOUTH SALT LAKE HLE","South Salt Lake",UT,84115
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,39530,40800.00,1GKS2GKCXKR183848,"ZT TAMPA INTL AP","Tampa Ap",FL,33607
2019,GMC,"YUKON XL",SLT,SIL,BLA,,714.23,36140,41600.00,1GKS2GKC8KR163131,"CHATHAM PARKWAY HLE",Savannah,GA,31405
2019,GMC,"YUKON XL",SLT,WHI,BLA,,848.45,41295,40400.00,1GKS2GKCXKR174311,"RHP ORLANDO",Orlando,FL,32812
2019,GMC,"YUKON XL",SLT,BLA,BLA,,2355.25,38115,41200.00,1GKS2GKC8KR158995,"NASHVILLE AP",Nashville,TN,37214
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,38245,41200.00,1GKS2GKC4KR161893,"SANTA BARBARA AP","Santa Barbara",CA,93117
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,36062,41700.00,1GKS2GKC7KR166859,"CHICAGO MIDWAY AP",Chicago,IL,60638
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,36544,41500.00,1GKS2GKCXKR179914,"L.A.INTL A P","Los Angeles Ap",CA,90045
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,40436,40600.00,1GKS2GKC7KR160706,"MIAMI AP",,,33142
2019,GMC,"YUKON XL",SLT,BLA,BLA,,278.80,35462,42000.00,1GKS2GKC4KR164180,"RETAIL SALT LAKE CITY","Salt Lake City",UT,84115
2019,GMC,"YUKON XL",SLT,BLA,BLA,,4185.89,31505,42700.00,1GKS2GKC6KR178937,"NORTH FRESNO",Fresno,CA,93710
2019,GMC,"YUKON XL",SLT,GRA,BLA,,932.50,42837,40000.00,1GKS2GKCXKR169061,"GRASS LOT 7TH AVE SO",,,33004
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,24273,44500.00,1GKS2GKC6KR175195,"CORAL GABLES DNTN","Coral Gables",FL,33133
2019,GMC,"YUKON XL",SLT,GRA,BLA,,4666.49,30417,43100.00,1GKS2GKC4KR163563,"FLUSHING NY  LA GUAR","La Guardia Ap Ny",NY,11371
2019,GMC,"YUKON XL",SLT,WHI,BLA,,2017.20,29084,43300.00,1GKS2GKC6KR164620,"NEWARK  NJ NEWARK LI",Newark,NJ,07114
2019,GMC,"YUKON XL",SLT,WHI,BLA,"3.5                 ",2485.80,43709,39800.00,1GKS2GKC9KR187583,"AUCTION Manheim Southern California",Fontana,CA,92337
2019,GMC,"YUKON XL",SLT,BLA,BLA,,0.00,33932,42200.00,1GKS2GKC6KR163659,"NEW ORLEANS AP","New Orleans Ap",LA,70062
2019,GMC,"YUKON XL",SLT,BLA,BLA,,0.00,34701,42000.00,1GKS2GKC9KR169245,"DETROIT METRO AP",Toledo,OH,43558
2019,GMC,"YUKON XL",SLT,BLA,BLA,,0.00,38305,41100.00,1GKS2GKC5KR183353,"SACRAMENTO INTL AP","Sacramento Ap",CA,95837
2019,GMC,"YUKON XL",SLT,BLU,BLA,,0.00,40412,40600.00,1GKS2GKC7KR166344,"ZR WEST PALM BEACH A","West Palm Beach Ap",FL,33406
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,28000,43600.00,1GKS2GKC5KR181828,"HLE REVERE",Revere,MA,02151
2019,GMC,"YUKON XL",SLT,BLA,BLA,,0.00,23970,44600.00,1GKS2GKC3KR162162,"SANFORD AP",Orlando,FL,32812
2019,GMC,"YUKON XL",SLT,WHI,BLA,,1217.19,25887,44100.00,1GKS2GKC5KR181439,"WILMINGTON AP",Wilmington,NC,28405
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,41857,40300.00,1GKS2GKC7KR160365,"RHP AP MIAMI",Miami,FL,33142
2019,GMC,"YUKON XL",SLT,BLA,BLA,,929.76,26248,44000.00,1GKS2GKC5KR180811,"MECHANICSBURG HLE",Harrisburg,PA,17111
2019,GMC,"YUKON XL",SLT,WHI,BLA,,371.15,33801,42200.00,1GKS2GKC9KR170508,"HLE - NORTH ATTLEBOR","North Attleboro",MA,02760
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,13257,47100.00,1GKS2GKC5KR169548,"KAHULUI HI  A/P","Kahului Maui",HI,96732
2019,GMC,"YUKON XL",SLT,WHI,BLA,,949.20,47516,38900.00,1GKS2GKC6KR178212,"RHP AP GREENSBORO",Greensboro,NC,27409
2019,GMC,"YUKON XL",SLT,BLA,BLA,,0.00,36780,43400.00,1GKS2GKC5KR163510,"PENSACOLA NORTH",Pensacola,FL,32505
2019,GMC,"YUKON XL",SLT,RED,BLA,,0.00,40968,40800.00,1GKS2GKC5KR179366,"RHP AP NASHVILLE",Nashville,TN,37217
2019,GMC,"YUKON XL",SLT,BUR,BLA,,190.00,26865,44200.00,1GKS2GKC5KR158565,"FT MYERS AP","Fort Myers",FL,33913
2019,GMC,"YUKON XL",SLT,WHI,BLA,,2083.67,38371,41100.00,1GKS2GKC5KR182686,218421,,,80249
2019,GMC,"YUKON XL",SLT,BLA,BLA,,3352.72,43971,39800.00,1GKS2GKC3KR182394,"RHP AP DFW",Dallas,TX,75261
2019,GMC,"YUKON XL",SLT,WHI,BLA,,1309.70,33581,43400.00,1GKS2GKC3KR160167,PROVIDENCE,Providence,RI,02886
2019,GMC,"YUKON XL",SLT,SIL,BLA,,370.20,43210,39900.00,1GKS2GKC8KR159080,"RHP ORLANDO",Orlando,FL,32812
2019,GMC,"YUKON XL",SLT,RED,BLA,,2796.96,38105,41500.00,1GKS2GKC5KR179397,"SARASOTA AP",Sarasota,FL,34243
2019,GMC,"YUKON XL",SLT,WHI,BLA,,810.60,43911,39800.00,1GKS2GKC0KR166251,"RHP AP CHARLOTTE",Charlotte,NC,28214
2019,GMC,"YUKON XL",SLT,WHI,BLA,,2381.18,37976,41300.00,1GKS2GKC7KR168529,"PHOENIX-SKY HARBOR A","Phoenix Ap",AZ,85034
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,42954,40000.00,1GKS2GKC2KR181785,"RHP AP HARTFORD","Windsor Locks",CT,06096
2019,GMC,"YUKON XL",SLT,WHI,BLA,"2.7                 ",1340.30,46331,37100.00,1GKS2GKC7KR160723,"AUCTION Manheim Southern California",Fontana,CA,92337
2019,GMC,"YUKON XL",SLT,BLA,BLA,,4360.95,40414,40600.00,1GKS2GKC8KR163310,"RHP AP AUSTIN",Austin,TX,78719
2019,GMC,"YUKON XL",SLT,BUR,BLA,,0.00,44152,40100.00,1GKS2GKC4KR160632,"ZT JOHN F KENNEDY AP","Jfk Ap Ny",NY,11430
2019,GMC,"YUKON XL",SLT,GRA,BLA,,0.00,44667,39600.00,1GKS2GKC8KR182827,"RHP AP JFK",Jamaica,NY,11430
2019,GMC,"YUKON XL",SLT,BLA,BLA,,2089.72,41901,40300.00,1GKS2GKC4KR160484,"RHP AP IAH",Houston,TX,77032
2019,GMC,"YUKON XL",SLT,SIL,BLA,,0.00,41864,40300.00,1GKS2GKC6KR166934,"RHP AP TAMPA",Tampa,FL,33607
2019,GMC,"YUKON XL",SLT,WHI,BLA,,1103.96,13395,47100.00,1GKS2GKC9KR188104,"SALT LAKE CITY INTL","Denver Ap",CO,80249
2019,GMC,"YUKON XL",SLT,WHI,BLA,,961.45,42906,40000.00,1GKS2GKC7KR184326,"RHP AP TAMPA",Tampa,FL,33607
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,42968,40000.00,1GKS2GKC1KR160071,"RHP AP MINNEAPOLIS","ST Paul",MN,55116
2019,GMC,"YUKON XL",SLT,BLA,BLA,,4281.40,41489,40300.00,1GKS2GKC5KR159781,"RHP AP TAMPA",Tampa,FL,33607
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,37133,41500.00,1GKS2GKC8KR175893,"HARRISONBURG HLE",Harrisonburg,VA,22801
2019,GMC,"YUKON XL",SLT,WHI,BLA,,2501.49,42271,40200.00,1GKS2GKC9KR171013,"RHP AP ONTARIO",Ontario,CA,91761
2019,GMC,"YUKON XL",SLT,BLA,BLA,,2677.40,41785,40300.00,1GKS2GKC9KR161159,"RHP AP ALBQ",Albuquerque,NM,87106
2019,GMC,"YUKON XL",SLT,BLA,BLA,,3382.71,41735,40300.00,1GKS2GKC0KR183518,"RHP ORLANDO",Orlando,FL,32812
2019,GMC,"YUKON XL",SLT,WHI,BLA,,367.50,49977,43100.00,1GKS2GKC0KR163575,"FT LAUDERDALE AP OVE",,,33315
2019,GMC,"YUKON XL",SLT,WHI,BLA,,2398.66,42059,40200.00,1GKS2GKC4KR165670,"RHP ORLANDO",Orlando,FL,32812
2019,GMC,"YUKON XL",SLT,WHI,BLA,,1814.63,39584,40800.00,1GKS2GKCXKR161333,"RHP PORT NEWARK FOUNDRY LOT",Newark,NJ,07105
2019,GMC,"YUKON XL",SLT,WHI,BLA,,3740.31,42584,40100.00,1GKS2GKC4KR160646,"RHP AP SFO COWAN",Burlingame,CA,94010
2019,GMC,"YUKON XL",SLT,BLA,BLA,,3312.65,24897,44300.00,1GKS2GKC3KR161268,"LEXINGTON-BLUGRASS A",Lexington,KY,40510
2019,GMC,"YUKON XL",SLT,WHI,BLA,,2518.85,42809,40000.00,1GKS2GKC4KR177950,"RHP AP AUSTIN",Austin,TX,78719
2019,GMC,"YUKON XL",SLT,WHI,BLA,,656.85,26749,39700.00,1GKS2GKC0KR185723,"AUCTION Manheim Detroit",Carleton,MI,48117
2019,GMC,"YUKON XL",SLT,WHI,BLA,,2441.70,41006,40500.00,1GKS2GKC7KR167719,"RHP AP JFK",Jamaica,NY,11430
2019,GMC,"YUKON XL",SLT,WHI,BLA,,4941.95,28000,43700.00,1GKS2GKC7KR184715,"PORTLAND INT'L JETPO","Portland Ap",ME,04102
2019,GMC,"YUKON XL",SLT,GRA,BLA,,2696.49,42068,40200.00,1GKS2GKC6KR164178,"RHP AP MIAMI",Miami,FL,33142
2019,GMC,"YUKON XL",SLT,BLA,BLA,,267.00,42554,40100.00,1GKS2GKC2KR158166,"ORLANDO AP",Orlando,FL,32812
2019,GMC,"YUKON XL",SLT,GRA,BLA,,0.00,26427,44000.00,1GKS2GKC5KR159621,"RHP AP JFK",Jamaica,NY,11430
2019,GMC,"YUKON XL",SLT,WHI,BLA,,2472.26,40468,40900.00,1GKS2GKCXKR159811,"GEORGETOWN  HLE",Georgetown,SC,29440
2019,GMC,"YUKON XL",SLT,BLA,BLA,,285.71,41690,40300.00,1GKS2GKC9KR171223,"RHP AP DTG BOISE",Boise,ID,83705
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,40856,40500.00,1GKS2GKC3KR164056,"MIAMI AP",Miami,FL,33142
2019,GMC,"YUKON XL",SLT,WHI,BLA,,918.10,41709,40300.00,1GKS2GKC3KR164297,"RHP AP AUGUSTA",Augusta,GA,30906
2019,GMC,"YUKON XL",SLT,BLA,BLA,,309.60,41315,40400.00,1GKS2GKC0KR169263,"FT MYERS AP","Fort Myers",FL,33913
2019,GMC,"YUKON XL",SLT,WHI,BLA,,57.20,43745,39800.00,1GKS2GKC8KR160083,"RHP AP ALBQ",Albuquerque,NM,87106
2019,GMC,"YUKON XL",SLT,WIN,BLA,,0.00,41113,40500.00,1GKS2GKC6KR185838,"ST PETERS EAST HLE","St. Peters",MO,63376
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,44502,39600.00,1GKS2GKC5KR159926,"RHP AP SYRACUSE",Syracuse,NY,13212
2019,GMC,"YUKON XL",SLT,WHI,BLA,,2813.77,29648,43200.00,1GKS2GKC7KR161872,"MIAMI AP",Miami,FL,33142
2019,GMC,"YUKON XL",SLT,WHI,BLA,,3972.05,41918,40200.00,1GKS2GKC1KR170230,"RHP AP SAN ANTONIO","San Antonio",TX,78216
2019,GMC,"YUKON XL",SLT,BLA,BLA,"2.9                 ",3783.45,42036,40200.00,1GKS2GKC6KR182633,"AUCTION Manheim Southern California",Fontana,CA,92337
2019,GMC,"YUKON XL",SLT,WHI,BLA,,1278.53,43530,39900.00,1GKS2GKC3KR166020,"RHP AP MIAMI",Miami,FL,33142
2019,GMC,"YUKON XL",SLT,WHI,BLA,,595.27,29926,43100.00,1GKS2GKC4KR162817,"ZR MIAMI FLORIDA",,,33142
2019,GMC,"YUKON XL",SLT,BLA,BLA,,868.22,43246,39900.00,1GKS2GKC5KR159845,"RHP AP MIAMI",Miami,FL,33142
2019,GMC,"YUKON XL",SLT,WHI,BLA,,1859.16,43990,39700.00,1GKS2GKC6KR158283,"RHP PORT NEWARK FOUNDRY LOT",Newark,NJ,07105
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,40741,40500.00,1GKS2GKC7KR158356,"RHP AP CHARLOTTE",Charlotte,NC,28214
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,17601,46100.00,1GKS2GKC7KR164240,"GREEN COUNTY AIRPORT",,,30605
2019,GMC,"YUKON XL",SLT,BLA,BLA,,2012.61,39876,40800.00,1GKS2GKC8KR181905,"RHP AP DENVER",Denver,CO,80249
2019,GMC,"YUKON XL",SLT,BLA,BLA,,1124.90,38765,41000.00,1GKS2GKC5KR167346,"ZT SACRAMENTO INTL A","Sacramento Ap",CA,95837
2019,GMC,"YUKON XL",SLT,GRA,BLA,,0.00,41797,40300.00,1GKS2GKC1KR169904,"RHP AP FT. LAUDERDALE",Dania,FL,33004
2019,GMC,"YUKON XL",SLT,RED,BLA,,0.00,21647,45400.00,1GKS2GKC5KR160624,"HARTFORD-BRADLEY INT","Hartford Ap",CT,06096
2019,GMC,"YUKON XL",SLT,BLA,BLA,,2299.66,42269,40200.00,1GKS2GKC4KR164647,"RHP AP MIAMI",Miami,FL,33142
2019,GMC,"YUKON XL",SLT,GRA,BLA,,0.00,43060,40000.00,1GKS2GKC7KR161399,"POMPANO BEACH SOUTH","Pompano Beach",FL,33062
2019,GMC,"YUKON XL",SLT,WHI,BLA,,519.76,43813,39800.00,1GKS2GKCXKR163079,"RHP PORT NEWARK FOUNDRY LOT",Newark,NJ,07105
2019,GMC,"YUKON XL",SLT,GRA,BLA,,0.00,23732,44600.00,1GKS2GKC4KR182839,"ASPEN-SARDY FIELD AP",Aspen,CO,81611
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,43574,39800.00,1GKS2GKC3KR185490,"RHP AP MIAMI",Miami,FL,33142
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,22743,44800.00,1GKS2GKC4KR190830,"DENVER INT'L A P",Denver,CO,80249
2019,GMC,"YUKON XL",SLT,BLA,BLA,"3.9                 ",847.82,51123,38000.00,1GKS2GKC1KR160491,"AUCTION Manheim Southern California",Fontana,CA,92337
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,36990,45300.00,1GKS2GKC5KR161322,"GUNNISON MUNCPL AP",Gunnison,CO,81230
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,43271,39900.00,1GKS2GKC7KR181409,"RHP AP PALM BEACH","West Palm Beach",FL,33406
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,28092,43600.00,1GKS2GKC9KR162165,"FT LAUDERDALE AP","Fort Lauderdale",FL,33315
2019,GMC,"YUKON XL",SLT,WHI,BLA,,2749.71,40486,40600.00,1GKS2GKC3KR163425,"RHP AP DENVER",Denver,CO,80249
2019,GMC,"YUKON XL",SLT,BLA,BLA,,0.00,28121,45100.00,1GKS2GKC0KR178075,"WESTIN GALLERIA",Houston,TX,77056
2019,GMC,"YUKON XL",SLT,BLA,BLA,,7098.02,43475,39900.00,1GKS2GKC7KR171205,"RHP AP NEW ORLEANS",Kenner,LA,70062
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,43173,39900.00,1GKS2GKCXKR159484,"LAREDO HLE",Laredo,TX,78041
2019,GMC,"YUKON XL",SLT,WHI,BLA,,1133.52,40000,40700.00,1GKS2GKC0KR180621,"RHP AP JFK",Jamaica,NY,11430
2019,GMC,"YUKON XL",SLT,WHI,BLA,,0.00,44573,39600.00,1GKS2GKCXKR183610,"UNION STATION","Washington Dc",DC,20001
